time,INITIAL TIME,FINAL TIME,TIME STEP,SAVEPER,population total,recovery rate,transmission rate,infection,recovery,Infected,Recovered,Susceptible
56.5,0,100,0.25,0.25,1000.000000000001,0.1,0.3,1.1193775477129875,5.343262078164302,53.43262078164302,876.7362828245514,69.83109639380663
56.75,0,100,0.25,0.25,1000.000000000001,0.1,0.3,1.092858467704702,5.2376649649030185,52.376649649030185,878.0720983440924,69.55125200687839
57.0,0,100,0.25,0.25,1000.000000000001,0.1,0.3,1.0670296433622541,5.134044802473061,51.340448024730605,879.3815145853182,69.2780373899522
57.25,0,100,0.25,0.25,1000.000000000001,0.1,0.3,1.041870765729461,5.0323694234952905,50.3236942349529,880.6650257859365,69.01127997911163
57.5,0,100,0.25,0.25,1000.000000000001,0.1,0.3,1.0173622049793711,4.932606957051145,49.32606957051144,881.9231181418103,68.75081228767927
57.75,0,100,0.25,0.25,1000.000000000001,0.1,0.3,0.9934849851991664,4.8347258382493505,48.3472583824935,883.1562698810731,68.49647173643443
58.0,0,100,0.25,0.25,1000.0000000000009,0.1,0.3,0.9702207601723418,4.738694816923096,47.386948169230955,884.3649513406353,68.24810049013463
58.25,0,100,0.25,0.25,1000.0000000000009,0.1,0.3,0.947551790118323,4.644482965504326,46.444829655043264,885.5496250448662,68.00554530009154
58.5,0,100,0.25,0.25,1000.0000000000009,0.1,0.3,0.9254609193511644,4.5520596861196765,45.520596861196765,886.7107457862422,67.76865735256196
58.75,0,100,0.25,0.25,1000.0000000000009,0.1,0.3,0.9039315548203845,4.461394716950464,44.613947169504634,887.8487607077722,67.53729212272417
59.0,0,100,0.25,0.25,1000.0000000000009,0.1,0.3,0.8829476454984063,4.372458137897211,43.72458137897211,888.9641093870098,67.31130923401908
59.25,0,100,0.25,0.25,1000.000000000001,0.1,0.3,0.8624936625804156,4.285220375587241,42.85220375587241,890.0572239214841,67.09057232264448
59.5,0,100,0.25,0.25,1000.0000000000011,0.1,0.3,0.8425545804637659,4.19965220776207,41.9965220776207,891.128529015381,66.87494890699938
59.75,0,100,0.25,0.25,1000.000000000001,0.1,0.3,0.8231158584753389,4.115724767079612,41.157247670796124,892.1784420673215,66.66431026188344
60.0,0,100,0.25,0.25,1000.000000000001,0.1,0.3,0.804163423316502,4.033409544364505,40.334095443645055,893.2073732590914,66.45853129726461
60.25,0,100,0.25,0.25,1000.000000000001,0.1,0.3,0.7856836521964983,3.952678391338306,39.526783913383056,894.2157256451825,66.2574904414355
60.5,0,100,0.25,0.25,1000.000000000001,0.1,0.3,0.7676633566262637,3.8735035228597603,38.7350352285976,895.2038952430171,66.06106952838637
60.75,0,100,0.25,0.25,1000.000000000001,0.1,0.3,0.7500897668457808,3.795857518703923,37.95857518703923,896.172271123732,65.8691536892298
61.0,0,100,0.25,0.25,1000.000000000001,0.1,0.3,0.7329505168591577,3.71971332490747,37.197133249074696,897.121235503408,65.68163124751835
61.25,0,100,0.25,0.25,1000.000000000001,0.1,0.3,0.7162336300526593,3.645044254706262,36.450442547062615,898.0511638346348,65.49839361830357
61.5,0,100,0.25,0.25,1000.000000000001,0.1,0.3,0.6999275053719206,3.5718239890899213,35.71823989089921,898.9624248983114,65.3193352107904
61.75,0,100,0.25,0.25,1000.0000000000009,0.1,0.3,0.684020904035541,3.5000265769969716,35.000265769969715,899.8553808955838,65.14435333444742
62.0,0,100,0.25,0.25,1000.0000000000009,0.1,0.3,0.6685029367631821,3.4296264351729358,34.296264351729356,900.730387539833,64.97334810843853
62.25,0,100,0.25,0.25,1000.0000000000009,0.1,0.3,0.6533630514971942,3.360598347712692,33.60598347712692,901.5877941486262,64.80622237424774
62.5,0,100,0.25,0.25,1000.0000000000009,0.1,0.3,0.6385910215976515,3.292917465307305,32.92917465307305,902.4279437355544,64.64288161137344
62.75,0,100,0.25,0.25,1000.0000000000009,0.1,0.3,0.6241769344915089,3.2265593042145633,32.26559304214563,903.2511731018812,64.48323385597402
63.0,0,100,0.25,0.25,1000.0000000000009,0.1,0.3,0.6101111807573862,3.161499744971487,31.614997449714867,904.057812927935,64.32718962235114
63.25,0,100,0.25,0.25,1000.0000000000009,0.1,0.3,0.5963844436282502,3.0977150308661345,30.977150308661344,904.8481878641778,64.1746618271618
63.5,0,100,0.25,0.25,1000.000000000001,0.1,0.3,0.5829876888950029,3.0351817661851874,30.35181766185187,905.6226166218944,64.02556571625473
63.75,0,100,0.25,0.25,1000.000000000001,0.1,0.3,0.5699121551946874,2.9738769142529327,29.738769142529325,906.3814120634407,63.87981879403098
64.0,0,100,0.25,0.25,1000.000000000001,0.1,0.3,0.5571493446676984,2.9137777952764767,29.137777952764765,907.1248812920039,63.73734075523231
64.25,0,100,0.25,0.25,1000.000000000001,0.1,0.3,0.5446910139690363,2.8548620840112573,28.54862084011257,907.853325740823,63.59805341906539
64.5,0,100,0.25,0.25,1000.0000000000009,0.1,0.3,0.532529165619269,2.797107807260202,27.971078072602015,908.5670412618258,63.461880665573126
64.75,0,100,0.25,0.25,1000.0000000000009,0.1,0.3,0.5206560396814588,2.740493341219178,27.40493341219178,909.2663182136408,63.328748374168306
65.0,0,100,0.25,0.25,1000.0000000000009,0.1,0.3,0.5090641057508891,2.684997408680735,26.84997408680735,909.9514415489456,63.19858436424794
65.25,0,100,0.25,0.25,1000.0000000000009,0.1,0.3,0.4977460552449741,2.630599076107489,26.305990761074888,910.6226909011158,63.07131833781022
65.5,0,100,0.25,0.25,1000.0000000000009,0.1,0.3,0.4866947939812621,2.5772777505859263,25.77277750585926,911.2803406701427,62.94688182399898
65.75,0,100,0.25,0.25,1000.0000000000009,0.1,0.3,0.4759034350319478,2.5250131766708095,25.250131766708094,911.9246601077891,62.825208125503664
66.0,0,100,0.25,0.25,1000.0000000000009,0.1,0.3,0.4653652918437946,2.473785433129838,24.73785433129838,912.5559134019568,62.70623226674568
66.25,0,100,0.25,0.25,1000.0000000000008,0.1,0.3,0.45507387161282964,2.423574929597687,24.23574929597687,913.1743597602392,62.58989094378473
66.5,0,100,0.25,0.25,1000.0000000000008,0.1,0.3,0.44502286890362047,2.3743624031480657,23.743624031480657,913.7802534926386,62.476122475881525
66.75,0,100,0.25,0.25,1000.0000000000008,0.1,0.3,0.435206159503369,2.3261289147919544,23.261289147919545,914.3738440934256,62.36486675865562
67.0,0,100,0.25,0.25,1000.0000000000008,0.1,0.3,0.42561779450146264,2.27885584590974,22.7885584590974,914.9553763221236,62.25606521877978
67.25,0,100,0.25,0.25,1000.0000000000008,0.1,0.3,0.41625199458551804,2.232524894624533,22.325248946245328,915.525090283601,62.14966077015442
67.5,0,100,0.25,0.25,1000.0000000000007,0.1,0.3,0.4071031445453228,2.1871180721235577,21.871180721235575,916.0832215072571,62.04559777150804
67.75,0,100,0.25,0.25,1000.0000000000008,0.1,0.3,0.3981657879764419,2.1426176989341017,21.426176989341016,916.630001025288,61.94382198537171
68.0,0,100,0.25,0.25,1000.0000000000007,0.1,0.3,0.38943462217559754,2.09900640116016,20.9900640116016,917.1656554500215,61.8442805383776
68.25,0,100,0.25,0.25,1000.0000000000008,0.1,0.3,0.38090449322025827,2.056267106685546,20.562671066855458,917.6904070503116,61.7469218828337
68.5,0,100,0.25,0.25,1000.0000000000007,0.1,0.3,0.37257039122519137,2.0143830413489137,20.143830413489137,918.204473826983,61.651695759528636
68.75,0,100,0.25,0.25,1000.0000000000008,0.1,0.3,0.3644274457690296,1.9733377250958206,19.733377250958206,918.7080695873202,61.55855316172234
69.0,0,100,0.25,0.25,1000.0000000000008,0.1,0.3,0.3564709214841957,1.933114968112651,19.331149681126508,919.2014040185942,61.46744630028008
69.25,0,100,0.25,0.25,1000.0000000000007,0.1,0.3,0.34869621380380084,1.8936988669469395,18.936988669469393,919.6846827606223,61.37832856990903
69.5,0,100,0.25,0.25,1000.0000000000008,0.1,0.3,0.34109884485939906,1.855073800618361,18.550738006183607,920.1581074773591,61.29115451645808
69.75,0,100,0.25,0.25,1000.0000000000008,0.1,0.3,0.3336744595237342,1.8172244267243867,18.172244267243865,920.6218759275137,61.20587980524323
70.0,0,100,0.25,0.25,1000.0000000000007,0.1,0.3,0.3264188215928549,1.7801356775443702,17.8013567754437,921.0761820341947,61.122461190362294
70.25,0,100,0.25,0.25,1000.0000000000008,0.1,0.3,0.3193278101022071,1.7437927561455824,17.437927561455822,921.5212159535808,61.04085648496408
70.5,0,100,0.25,0.25,1000.0000000000007,0.1,0.3,0.31239741577153696,1.708181132494498,17.08181132494498,921.9571641426172,60.96102453243853
70.75,0,100,0.25,0.25,1000.0000000000008,0.1,0.3,0.3056237375736457,1.673286539576424,16.73286539576424,922.3842094257409,60.88292517849565
71.0,0,100,0.25,0.25,1000.0000000000008,0.1,0.3,0.299002979422246,1.6390949695263544,16.390949695263544,922.802531060635,60.80651924410223
71.25,0,100,0.25,0.25,1000.0000000000008,0.1,0.3,0.2925314469743604,1.6055926697737517,16.055926697737515,923.2123048030167,60.73176849924667
71.5,0,100,0.25,0.25,1000.0000000000008,0.1,0.3,0.28620554454289093,1.5727661392037668,15.727661392037668,923.61370297046,60.65863563750308
71.75,0,100,0.25,0.25,1000.0000000000008,0.1,0.3,0.2800217721151684,1.540602124337245,15.406021243372448,924.006894505261,60.58708425136736
72.0,0,100,0.25,0.25,1000.0000000000008,0.1,0.3,0.27397672247345733,1.509087615531693,15.090876155316929,924.3920450363453,60.51707880833857
72.25,0,100,0.25,0.25,1000.0000000000008,0.1,0.3,0.2680670784135621,1.478209843205237,14.78209843205237,924.7693169402282,60.4485846277202
72.5,0,100,0.25,0.25,1000.0000000000008,0.1,0.3,0.26228961005782864,1.4479562740854452,14.479562740854451,925.1388694010295,60.38156785811681
72.75,0,100,0.25,0.25,1000.0000000000008,0.1,0.3,0.2566411722589945,1.4183146074847548,14.183146074847548,925.5008584695508,60.315995455602355
73.0,0,100,0.25,0.25,1000.0000000000007,0.1,0.3,0.25111870209147774,1.389272771604111,13.892727716041108,925.855437121422,60.25183516253761
73.25,0,100,0.25,0.25,1000.0000000000008,0.1,0.3,0.24571921642683553,1.3608189198662952,13.60818919866295,926.2027553143231,60.18905548701474
73.5,0,100,0.25,0.25,1000.0000000000008,0.1,0.3,0.24043980959025452,1.3329414272803086,13.329414272803085,926.5429600442897,60.12762568290803
73.75,0,100,0.25,0.25,1000.0000000000008,0.1,0.3,0.2352776510950614,1.3056288868380572,13.056288868380571,926.8761954011097,60.06751573051047
74.0,0,100,0.25,0.25,1000.0000000000007,0.1,0.3,0.23022998345236242,1.2788701059444822,12.788701059444822,927.2026026228192,60.00869631773671
74.25,0,100,0.25,0.25,1000.0000000000007,0.1,0.3,0.2252941200530371,1.2526541028821794,12.526541028821793,927.5223201493053,59.95113882187361
74.5,0,100,0.25,0.25,1000.0000000000008,0.1,0.3,0.22046744311942232,1.2269701033114508,12.269701033114508,927.8354836750259,59.894815291860354
74.75,0,100,0.25,0.25,1000.0000000000008,0.1,0.3,0.21574740172412868,1.2018075368066503,12.018075368066501,928.1422262008538,59.8396984310805
75.0,0,100,0.25,0.25,1000.0000000000007,0.1,0.3,0.21113150987353282,1.177156033429587,11.77156033429587,928.4426780850554,59.78576158064947
75.25,0,100,0.25,0.25,1000.0000000000007,0.1,0.3,0.20661734465358744,1.1530054203406859,11.530054203406857,928.7369670934128,59.73297870318109
75.5,0,100,0.25,0.25,1000.0000000000008,0.1,0.3,0.202202544435684,1.1293457184485083,11.293457184485083,929.025218448498,59.681324367017694
75.75,0,100,0.25,0.25,1000.0000000000007,0.1,0.3,0.19788480714039203,1.1061671390981878,11.061671390981877,929.3075548781101,59.63077373090877
76.0,0,100,0.25,0.25,1000.0000000000007,0.1,0.3,0.1936618885569853,1.083460080799243,10.834600807992429,929.5840966628846,59.581302529123676
76.25,0,100,0.25,0.25,1000.0000000000007,0.1,0.3,0.18953160071674746,1.0612151259931863,10.612151259931863,929.8549616830844,59.53288705698443
76.5,0,100,0.25,0.25,1000.0000000000008,0.1,0.3,0.18549181031812795,1.0394230378612754,10.394230378612754,930.1202654645828,59.48550415680524
76.75,0,100,0.25,0.25,1000.0000000000007,0.1,0.3,0.1815404372018943,1.0180747571726967,10.180747571726966,930.380121224048,59.43913120422571
77.0,0,100,0.25,0.25,1000.0000000000007,0.1,0.3,0.17767545287450057,0.9971613991734266,9.971613991734266,930.6346399133412,59.393746094925234
77.25,0,100,0.25,0.25,1000.0000000000007,0.1,0.3,0.17389487907795925,0.9766742505159535,9.766742505159534,930.8839302631345,59.34932723170661
77.5,0,100,0.25,0.25,1000.0000000000007,0.1,0.3,0.17019678640457223,0.9566047662300037,9.566047662300036,931.1280988257635,59.30585351193712
77.75,0,100,0.25,0.25,1000.0000000000007,0.1,0.3,0.16657929295493826,0.9369445667343679,9.369445667343678,931.367250017321,59.26330431533598
78.0,0,100,0.25,0.25,1000.0000000000007,0.1,0.3,0.16304056303771716,0.917685434889882,9.17685434889882,931.6014861590046,59.221659492097245
78.25,0,100,0.25,0.25,1000.0000000000007,0.1,0.3,0.15957880590968873,0.8988193130935779,8.988193130935779,931.830907517727,59.180899351337814
78.5,0,100,0.25,0.25,1000.0000000000007,0.1,0.3,0.15619227455470014,0.8803383004139808,8.803383004139807,932.0556123460004,59.14100464986039
78.75,0,100,0.25,0.25,1000.0000000000006,0.1,0.3,0.15287926450015074,0.8622346497674986,8.622346497674986,932.2756969211039,59.101956581221714
79.0,0,100,0.25,0.25,1000.0000000000006,0.1,0.3,0.1496381126697134,0.8445007651358148,8.445007651358148,932.4912555835457,59.06373676509668
79.25,0,100,0.25,0.25,1000.0000000000005,0.1,0.3,0.1464671962710423,0.8271291988241624,8.271291988241623,932.7023807748296,59.02632723692925
79.5,0,100,0.25,0.25,1000.0000000000005,0.1,0.3,0.14336493171726328,0.8101126487603344,8.101126487603343,932.9091630745356,58.98971043786149
79.75,0,100,0.25,0.25,1000.0000000000005,0.1,0.3,0.14032977358109033,0.7934439558342575,7.934439558342575,933.1116912367257,58.953869204932175
80.0,0,100,0.25,0.25,1000.0000000000005,0.1,0.3,0.13736021358045344,0.7771161012779284,7.771161012779284,933.3100522256843,58.9187867615369
80.25,0,100,0.25,0.25,1000.0000000000005,0.1,0.3,0.13445477959456656,0.7611222040854915,7.611222040854915,933.5043312510038,58.88444670814179
80.5,0,100,0.25,0.25,1000.0000000000005,0.1,0.3,0.13161203470940383,0.7454555184732183,7.454555184732183,933.6946118020252,58.85083301324315
80.75,0,100,0.25,0.25,1000.0000000000005,0.1,0.3,0.12883057629159167,0.730109431379123,7.301094313791229,933.8809756816435,58.817930004565795
81.0,0,100,0.25,0.25,1000.0000000000006,0.1,0.3,0.12610903508976049,0.7150774600019347,7.150774600019346,934.0635030394883,58.7857223604929
81.25,0,100,0.25,0.25,1000.0000000000005,0.1,0.3,0.12344607436243583,0.7003532493791303,7.003532493791303,934.2422724044887,58.754195101720455
81.5,0,100,0.25,0.25,1000.0000000000005,0.1,0.3,0.12084038903158324,0.685930570003713,6.85930570003713,934.4173607168335,58.72333358312984
81.75,0,100,0.25,0.25,1000.0000000000005,0.1,0.3,0.11829070486095349,0.6718033154794097,6.718033154794097,934.5888433593344,58.69312348587195
82.0,0,100,0.25,0.25,1000.0000000000005,0.1,0.3,0.11579577765840639,0.6579655002139484,6.579655002139483,934.7567941882043,58.66355080965671
82.25,0,100,0.25,0.25,1000.0000000000005,0.1,0.3,0.11335439250142168,0.6444112571500598,6.444112571500598,934.9212855632577,58.63460186524211
82.5,0,100,0.25,0.25,1000.0000000000003,0.1,0.3,0.11096536298503461,0.6311348355338439,6.311348355338438,935.0823883775452,58.60626326711675
82.75,0,100,0.25,0.25,1000.0000000000003,0.1,0.3,0.10862753049146182,0.6181305987201237,6.181305987201236,935.2401720864286,58.57852192637049
83.0,0,100,0.25,0.25,1000.0000000000003,0.1,0.3,0.10633976348070924,0.6053930220144071,6.053930220144071,935.3947047361087,58.55136504374762
83.25,0,100,0.25,0.25,1000.0000000000005,0.1,0.3,0.10410095680148061,0.5929166905510647,5.929166905510646,935.5460529916123,58.52478010287744
83.5,0,100,0.25,0.25,1000.0000000000005,0.1,0.3,0.10191003102172877,0.5806962972073251,5.806962972073251,935.6942821642501,58.49875486367707
83.75,0,100,0.25,0.25,1000.0000000000005,0.1,0.3,0.09976593177821606,0.5687266405526852,5.687266405526851,935.839456238552,58.47327735592164
84.0,0,100,0.25,0.25,1000.0000000000005,0.1,0.3,0.09766762914447373,0.5570026228333235,5.5700262283332345,935.9816378986901,58.44833587297708
84.25,0,100,0.25,0.25,1000.0000000000005,0.1,0.3,0.09561411701657045,0.5455192479911023,5.455192479911022,936.1208885543984,58.423918965690966
84.5,0,100,0.25,0.25,1000.0000000000005,0.1,0.3,0.09360441251612293,0.534271619716739,5.342716197167389,936.2572683663963,58.400015436436824
84.75,0,100,0.25,0.25,1000.0000000000006,0.1,0.3,0.09163755541000074,0.5232549395367235,5.2325493953672355,936.3908362713255,58.37661433330779
85.0,0,100,0.25,0.25,1000.0000000000006,0.1,0.3,0.0897126075461971,0.5124645049335554,5.124645049335554,936.5216500062097,58.353704944455295
85.25,0,100,0.25,0.25,1000.0000000000006,0.1,0.3,0.08782865230535633,0.5018957074988716,5.018957074988715,936.6497661324431,58.331276792568744
85.5,0,100,0.25,0.25,1000.0000000000006,0.1,0.3,0.08598479406746662,0.4915440311190336,4.915440311190336,936.7752400593179,58.30931962949241
85.75,0,100,0.25,0.25,1000.0000000000007,0.1,0.3,0.08418015769324376,0.4814050501927445,4.814050501927444,936.8981260670977,58.28782343097554
86.0,0,100,0.25,0.25,1000.0000000000007,0.1,0.3,0.08241388801974835,0.47147442788025695,4.714744278802569,937.0184773296459,58.26677839155223
86.25,0,100,0.25,0.25,1000.0000000000007,0.1,0.3,0.08068514936979508,0.4617479143837442,4.617479143837442,937.136345936616,58.24617491954729
86.5,0,100,0.25,0.25,1000.0000000000007,0.1,0.3,0.07899312507472764,0.4522213452583955,4.522213452583955,937.2517829152118,58.22600363220484
86.75,0,100,0.25,0.25,1000.0000000000006,0.1,0.3,0.07733701701014808,0.44289063975380377,4.428906397538038,937.3648382515264,58.20625535093616
87.0,0,100,0.25,0.25,1000.0000000000006,0.1,0.3,0.07571604514420349,0.43375179918521245,4.337517991852124,937.4755609114649,58.186921096683626
87.25,0,100,0.25,0.25,1000.0000000000007,0.1,0.3,0.07412944709804613,0.42480090533418724,4.248009053341872,937.5839988612612,58.16799208539758
87.5,0,100,0.25,0.25,1000.0000000000006,0.1,0.3,0.07257647771809725,0.4160341188782837,4.160341188782836,937.6901990875947,58.14945972362307
87.75,0,100,0.25,0.25,1000.0000000000006,0.1,0.3,0.0710564086597566,0.40744767784927904,4.07447677849279,937.7942076173142,58.131315604193546
88.0,0,100,0.25,0.25,1000.0000000000006,0.1,0.3,0.0695685279822122,0.39903789611954094,3.9903789611954092,937.8960695367765,58.113551502028606
88.25,0,100,0.25,0.25,1000.0000000000005,0.1,0.3,0.06811213975401684,0.39080116191610775,3.908011619161077,937.9958290108063,58.09615937003306
88.5,0,100,0.25,0.25,1000.0000000000005,0.1,0.3,0.06668656366910858,0.38273393636205544,3.8273393636205544,938.0935293012853,58.07913133509455
88.75,0,100,0.25,0.25,1000.0000000000005,0.1,0.3,0.06529113467296432,0.3748327520447318,3.748327520447318,938.1892127853758,58.06245969417727
89.0,0,100,0.25,0.25,1000.0000000000005,0.1,0.3,0.06392520259858447,0.36709421161043765,3.670942116104376,938.282920973387,58.04613691050903
89.25,0,100,0.25,0.25,1000.0000000000005,0.1,0.3,0.06258813181201864,0.3595149863851413,3.5951498638514128,938.3746945262897,58.03015560985938
89.5,0,100,0.25,0.25,1000.0000000000005,0.1,0.3,0.06127930086715047,0.3520918150208132,3.520918150208132,938.4645732728859,58.01450857690637
89.75,0,100,0.25,0.25,1000.0000000000003,0.1,0.3,0.05999810216946996,0.34482150216697166,3.4482150216697165,938.5525962266411,57.99918875168959
90.0,0,100,0.25,0.25,1000.0000000000005,0.1,0.3,0.0587439416485703,0.33770091716703415,3.377009171670341,938.6388016021829,57.98418922614722
90.25,0,100,0.25,0.25,1000.0000000000005,0.1,0.3,0.05751623843911501,0.3307269927790726,3.3072699277907254,938.7232268314747,57.96950324073508
90.5,0,100,0.25,0.25,1000.0000000000005,0.1,0.3,0.05631442457002947,0.3238967239205736,3.238967239205736,938.8059085796694,57.9551241811253
90.75,0,100,0.25,0.25,1000.0000000000005,0.1,0.3,0.05513794466167905,0.31720716643681,3.1720716643681,938.8868827606495,57.941045574982795
91.0,0,100,0.25,0.25,1000.0000000000005,0.1,0.3,0.05398625563080376,0.3106554358924318,3.1065543589243174,938.9661845522587,57.927261088817374
91.25,0,100,0.25,0.25,1000.0000000000003,0.1,0.3,0.05285882640298686,0.30423870638589107,3.0423870638589103,939.0438484112318,57.91376452490967
91.5,0,100,0.25,0.25,1000.0000000000005,0.1,0.3,0.051755137632442105,0.29795420938631845,2.9795420938631842,939.1199080878283,57.900549818308924
91.75,0,100,0.25,0.25,1000.0000000000005,0.1,0.3,0.050674681428911204,0.29179923259247154,2.917992325924715,939.1943966401749,57.88761103390081
92.0,0,100,0.25,0.25,1000.0000000000005,0.1,0.3,0.049616961091469604,0.2857711188133825,2.857711188133825,939.267346448323,57.87494236354358
92.25,0,100,0.25,0.25,1000.0000000000005,0.1,0.3,0.048581490849045714,0.2798672648703347,2.798672648703347,939.3387892280264,57.86253812327072
92.5,0,100,0.25,0.25,1000.0000000000005,0.1,0.3,0.04756779560746413,0.27408512051980244,2.7408512051980245,939.408756044244,57.850392750558456
92.75,0,100,0.25,0.25,1000.0000000000005,0.1,0.3,0.04657541070283033,0.268422187396994,2.68422187396994,939.477277324374,57.838500801656586
93.0,0,100,0.25,0.25,1000.0000000000005,0.1,0.3,0.04560388166107906,0.2628760179796399,2.628760179796399,939.5443828712232,57.826856948980875
93.25,0,100,0.25,0.25,1000.0000000000005,0.1,0.3,0.04465276396351535,0.2574442145716759,2.5744421457167586,939.6101018757181,57.81545597856561
93.5,0,100,0.25,0.25,1000.0000000000005,0.1,0.3,0.04372162281818156,0.25212442830647186,2.5212442830647186,939.674462929361,57.80429278757473
93.75,0,100,0.25,0.25,1000.0000000000005,0.1,0.3,0.04281003293688957,0.2469143581692646,2.469143581692646,939.7374940364376,57.79336238187019
94.0,0,100,0.25,0.25,1000.0000000000005,0.1,0.3,0.04191757831776219,0.24181175003845523,2.418117500384552,939.79922262598,57.782659873635964
94.25,0,100,0.25,0.25,1000.0000000000005,0.1,0.3,0.04104385203313244,0.2368143957454379,2.368143957454379,939.8596755634895,57.77218047905652
94.5,0,100,0.25,0.25,1000.0000000000005,0.1,0.3,0.04018845602265448,0.23192013215263027,2.3192013215263025,939.9188791624259,57.76191951604824
94.75,0,100,0.25,0.25,1000.0000000000005,0.1,0.3,0.03935100089148403,0.22712684024938087,2.2712684024938086,939.976859195464,57.75187240204257
95.0,0,100,0.25,0.25,1000.0000000000003,0.1,0.3,0.038531105713390815,0.22243244426543343,2.2243244426543343,940.0336409055263,57.7420346518197
95.25,0,100,0.25,0.25,1000.0000000000003,0.1,0.3,0.037728397838669596,0.2178349108016324,2.1783491080163238,940.0892490165927,57.73240187539135
95.5,0,100,0.25,0.25,1000.0000000000005,0.1,0.3,0.036942512706720464,0.21333224797755831,2.133322479775583,940.1437077442931,57.72296977593169
95.75,0,100,0.25,0.25,1000.0000000000005,0.1,0.3,0.03617309366317316,0.20892250459578735,2.0892250459578734,940.1970408062875,57.713734147755005
96.0,0,100,0.25,0.25,1000.0000000000003,0.1,0.3,0.035419791781433556,0.204603769322472,2.04603769322472,940.2492714324364,57.704690874339214
96.25,0,100,0.25,0.25,1000.0000000000005,0.1,0.3,0.03468226568853454,0.20037416988394605,2.0037416988394603,940.3004223747671,57.695835926393855
96.5,0,100,0.25,0.25,1000.0000000000005,0.1,0.3,0.033960181395177064,0.19623187227906075,1.9623187227906074,940.3505159172381,57.68716535997172
96.75,0,100,0.25,0.25,1000.0000000000005,0.1,0.3,0.03325321212985,0.19217508000696365,1.9217508000696364,940.3995738853079,57.67867531462293
97.0,0,100,0.25,0.25,1000.0000000000005,0.1,0.3,0.0325610381769215,0.18820203331003582,1.882020333100358,940.4476176553096,57.67036201159046
97.25,0,100,0.25,0.25,1000.0000000000005,0.1,0.3,0.0318833467185972,0.18431100843170795,1.8431100843170793,940.4946681636371,57.662221752046236
97.5,0,100,0.25,0.25,1000.0000000000005,0.1,0.3,0.03121983168064402,0.18050031688888019,1.8050031688888017,940.5407459157451,57.65425091536659
97.75,0,100,0.25,0.25,1000.0000000000005,0.1,0.3,0.030570193581780994,0.17676830475867428,1.7676830475867427,940.5858709949673,57.64644595744643
98.0,0,100,0.25,0.25,1000.0000000000005,0.1,0.3,0.029934139386641835,0.17311335197925193,1.7311335197925193,940.630063071157,57.638803409050986
98.25,0,100,0.25,0.25,1000.0000000000005,0.1,0.3,0.029311382362216348,0.16953387166443667,1.6953387166443667,940.6733414091518,57.63131987420432
98.5,0,100,0.25,0.25,1000.0000000000006,0.1,0.3,0.0287016419376808,0.16602830943188118,1.6602830943188116,940.7157248770679,57.62399202861377
98.75,0,100,0.25,0.25,1000.0000000000006,0.1,0.3,0.02810464356752977,0.16259514274452616,1.6259514274452616,940.757231954426,57.61681661812935
99.0,0,100,0.25,0.25,1000.0000000000006,0.1,0.3,0.02752011859792458,0.15923288026510127,1.5923288026510125,940.7978807401121,57.609790457237466
99.25,0,100,0.25,0.25,1000.0000000000005,0.1,0.3,0.02694780413617605,0.15594006122342186,1.5594006122342183,940.8376889601783,57.602910427587986
99.5,0,100,0.25,0.25,1000.0000000000006,0.1,0.3,0.02638744292328123,0.1527152547962407,1.5271525479624068,940.8766739754842,57.59617347655394
99.75,0,100,0.25,0.25,1000.0000000000005,0.1,0.3,0.025838783209436608,0.1495570594994167,1.495570594994167,940.9148527891832,57.58957661582312
100.0,0,100,0.25,0.25,1000.0000000000005,0.1,0.3,0.025301578632452026,0.1464641025921672,1.4646410259216718,940.952242054058,57.583116920020764
