time,INITIAL TIME,FINAL TIME,TIME STEP,SAVEPER,downwelling rate,remin rate,uptake rate,upwelling rate,downwelling,remin,uptake,upwelling,Deep N,Surface N
61.5,0,100,0.25,0.25,0.03,0.02,0.04,0.03,12.775040399171003,20.65158519408156,17.03338719889467,30.977377791122336,1032.579259704078,425.83467997236676
61.75,0,100,0.25,0.25,0.03,0.02,0.04,0.03,12.783807525618927,20.66383143309221,17.045076700825238,30.995747149638312,1033.1915716546105,426.1269175206309
62.0,0,100,0.25,0.25,0.03,0.02,0.04,0.03,12.792558997542884,20.676090892137573,17.05674533005718,31.014136338206356,1033.8045446068786,426.41863325142947
62.25,0,100,0.25,0.25,0.03,0.02,0.04,0.03,12.80129523762243,20.688363459894944,17.06839365016324,31.032545189842416,1034.4181729947472,426.709841254081
62.5,0,100,0.25,0.25,0.03,0.02,0.04,0.03,12.810016659887856,20.700649027433318,17.08002221318381,31.05097354114998,1035.032451371666,427.0005553295952
62.75,0,100,0.25,0.25,0.03,0.02,0.04,0.03,12.818723669898443,20.71294748816418,17.09163155986459,31.069421232246263,1035.6473744082089,427.29078899661476
63.0,0,100,0.25,0.25,0.03,0.02,0.04,0.03,12.827416664917067,20.72525873779326,17.103222219889425,31.08788810668989,1036.262936889663,427.5805554972356
63.25,0,100,0.25,0.25,0.03,0.02,0.04,0.03,12.836096034081192,20.737582674273362,17.114794712108257,31.106374011410043,1036.8791337136681,427.86986780270644
63.5,0,100,0.25,0.25,0.03,0.02,0.04,0.03,12.844762158570347,20.749919197758086,17.126349544760465,31.124878796637127,1037.4959598879043,428.1587386190116
63.75,0,100,0.25,0.25,0.03,0.02,0.04,0.03,12.853415411770145,20.762268210556545,17.137887215693528,31.143402315834816,1038.1134105278272,428.44718039233817
64.0,0,100,0.25,0.25,0.03,0.02,0.04,0.03,12.862056159432928,20.774629617089005,17.14940821257724,31.161944425633504,1038.7314808544502,428.73520531443097
64.25,0,100,0.25,0.25,0.03,0.02,0.04,0.03,12.870684759835104,20.787003323843447,17.160913013113472,31.180504985765168,1039.3501661921723,429.0228253278368
64.5,0,100,0.25,0.25,0.03,0.02,0.04,0.03,12.879301563931229,20.799389239333014,17.17240208524164,31.19908385899952,1039.9694619666507,429.31005213104095
64.75,0,100,0.25,0.25,0.03,0.02,0.04,0.03,12.887906915504928,20.811787274054335,17.183875887339905,31.2176809110815,1040.5893637027168,429.5968971834976
65.0,0,100,0.25,0.25,0.03,0.02,0.04,0.03,12.896501151316704,20.824197340446727,17.19533486842227,31.236296010670088,1041.2098670223363,429.8833717105568
65.25,0,100,0.25,0.25,0.03,0.02,0.04,0.03,12.905084601248687,20.836619352852196,17.206779468331582,31.25492902927829,1041.8309676426097,430.1694867082896
65.5,0,100,0.25,0.25,0.03,0.02,0.04,0.03,12.913657588446421,20.849053227476308,17.218210117928564,31.27357984121446,1042.4526613738153,430.4552529482141
65.75,0,100,0.25,0.25,0.03,0.02,0.04,0.03,12.922220429457719,20.861498882349846,17.229627239276958,31.29224832352477,1043.0749441174924,430.74068098192396
66.0,0,100,0.25,0.25,0.03,0.02,0.04,0.03,12.930773434368643,20.87395623729126,17.24103124582486,31.310934355936887,1043.697811864563,431.02578114562147
66.25,0,100,0.25,0.25,0.03,0.02,0.04,0.03,12.93931690693672,20.886425213869874,17.25242254258229,31.329637820804813,1044.3212606934937,431.3105635645573
66.5,0,100,0.25,0.25,0.03,0.02,0.04,0.03,12.947851144721362,20.898905735369887,17.26380152629515,31.348358603054827,1044.9452867684943,431.5950381573787
66.75,0,100,0.25,0.25,0.03,0.02,0.04,0.03,12.956376439211647,20.911397726755066,17.275168585615532,31.3670965901326,1045.5698863377534,431.8792146403883
67.0,0,100,0.25,0.25,0.03,0.02,0.04,0.03,12.964893075951439,20.923901114634237,17.286524101268586,31.385851671951354,1046.1950557317118,432.1631025317146
67.25,0,100,0.25,0.25,0.03,0.02,0.04,0.03,12.973401334661924,20.936415827227407,17.297868446215897,31.404623740841107,1046.8207913613703,432.44671115539745
67.5,0,100,0.25,0.25,0.03,0.02,0.04,0.03,12.981901489361647,20.948941794332647,17.30920198581553,31.423412691498967,1047.4470897166323,432.73004964538825
67.75,0,100,0.25,0.25,0.03,0.02,0.04,0.03,12.990393808484061,20.96147894729362,17.320525077978747,31.44221842094043,1048.073947364681,433.0131269494687
68.0,0,100,0.25,0.25,0.03,0.02,0.04,0.03,12.998878554992643,20.97402721896781,17.331838073323524,31.46104082845171,1048.7013609483904,433.2959518330881
68.25,0,100,0.25,0.25,0.03,0.02,0.04,0.03,13.00735598649366,20.986586543695353,17.343141315324882,31.47987981554303,1049.3293271847676,433.578532883122
68.5,0,100,0.25,0.25,0.03,0.02,0.04,0.03,13.015826355346594,20.99915685726858,17.354435140462126,31.49873528590287,1049.957842863429,433.86087851155315
68.75,0,100,0.25,0.25,0.03,0.02,0.04,0.03,13.0242899087723,21.011738096902143,17.36571987836307,31.51760714535321,1050.586904845107,434.1429969590767
69.0,0,100,0.25,0.25,0.03,0.02,0.04,0.03,13.032746888958934,21.02433020120375,17.376995851945246,31.53649530180562,1051.2165100601874,434.42489629863115
69.25,0,100,0.25,0.25,0.03,0.02,0.04,0.03,13.041197533165695,21.036933110145533,17.38826337755426,31.5553996652183,1051.8466555072766,434.7065844388565
69.5,0,100,0.25,0.25,0.03,0.02,0.04,0.03,13.049642073824431,21.049546765036,17.399522765099245,31.574320147553994,1052.4773382518,434.9880691274811
69.75,0,100,0.25,0.25,0.03,0.02,0.04,0.03,13.058080738639159,21.06217110849253,17.41077431818555,31.593256662738796,1053.1085554246265,435.2693579546387
70.0,0,100,0.25,0.25,0.03,0.02,0.04,0.03,13.066513750683516,21.074806084414494,17.422018334244687,31.612209126621742,1053.7403042207247,435.5504583561172
70.25,0,100,0.25,0.25,0.03,0.02,0.04,0.03,13.074941328496218,21.087451637956875,17.433255104661622,31.63117745693531,1054.3725818978437,435.8313776165406
70.5,0,100,0.25,0.25,0.03,0.02,0.04,0.03,13.083363686174547,21.100107715504464,17.444484914899398,31.650161573256696,1055.0053857752232,436.1121228724849
70.75,0,100,0.25,0.25,0.03,0.02,0.04,0.03,13.091781033465917,21.11277426464658,17.455708044621225,31.669161396969866,1055.6387132323289,436.3927011155306
71.0,0,100,0.25,0.25,0.03,0.02,0.04,0.03,13.100193575857539,21.125451234152294,17.466924767810053,31.688176851228437,1056.2725617076146,436.6731191952513
71.25,0,100,0.25,0.25,0.03,0.02,0.04,0.03,13.108601514664244,21.1381385739462,17.47813535288566,31.707207860919297,1056.90692869731,436.95338382214146
71.5,0,100,0.25,0.25,0.03,0.02,0.04,0.03,13.117005047114512,21.150836235084654,17.489340062819352,31.726254352626977,1057.5418117542326,437.2335015704838
71.75,0,100,0.25,0.25,0.03,0.02,0.04,0.03,13.125404366434712,21.163544169732514,17.500539155246283,31.74531625459877,1058.1772084866257,437.5134788811571
72.0,0,100,0.25,0.25,0.03,0.02,0.04,0.03,13.133799661931596,21.176262331140357,17.511732882575462,31.764393496710532,1058.8131165570178,437.79332206438653
72.25,0,100,0.25,0.25,0.03,0.02,0.04,0.03,13.142191119073122,21.18899067362216,17.522921492097495,31.78348601043324,1059.449533681108,438.0730373024374
72.5,0,100,0.25,0.25,0.03,0.02,0.04,0.03,13.150578919567591,21.20172915253347,17.534105226090123,31.802593728800204,1060.0864576266736,438.3526306522531
72.75,0,100,0.25,0.25,0.03,0.02,0.04,0.03,13.158963241441162,21.214477724249978,17.54528432192155,31.821716586374965,1060.7238862124989,438.63210804803873
73.0,0,100,0.25,0.25,0.03,0.02,0.04,0.03,13.167344259113754,21.22723634614656,17.556459012151674,31.84085451921984,1061.361817307328,438.9114753037918
73.25,0,100,0.25,0.25,0.03,0.02,0.04,0.03,13.175722143473411,21.24000497657676,17.567629524631215,31.86000746486514,1062.000248828838,439.1907381157804
73.5,0,100,0.25,0.25,0.03,0.02,0.04,0.03,13.184097061949116,21.25278357485269,17.57879608259882,31.87917536227903,1062.6391787426344,439.46990206497054
73.75,0,100,0.25,0.25,0.03,0.02,0.04,0.03,13.1924691785821,21.265572101225303,17.589958904776132,31.898358151837954,1063.2786050612651,439.74897261940333
74.0,0,100,0.25,0.25,0.03,0.02,0.04,0.03,13.200838654095698,21.27837051686515,17.60111820546093,31.91755577529772,1063.9185258432574,440.02795513652325
74.25,0,100,0.25,0.25,0.03,0.02,0.04,0.03,13.209205645963756,21.29117878384346,17.612274194618344,31.93676817576519,1064.558939192173,440.30685486545855
74.5,0,100,0.25,0.25,0.03,0.02,0.04,0.03,13.21757030847763,21.30399686511367,17.623427077970174,31.95599529767051,1065.1998432556836,440.5856769492543
74.75,0,100,0.25,0.25,0.03,0.02,0.04,0.03,13.225932792811799,21.316824724493276,17.6345770570824,31.975237086739913,1065.8412362246638,440.86442642706
75.0,0,100,0.25,0.25,0.03,0.02,0.04,0.03,13.234293247088141,21.329662326646105,17.645724329450857,31.99449348996915,1066.4831163323051,441.1431082362714
75.25,0,100,0.25,0.25,0.03,0.02,0.04,0.03,13.242651816438869,21.34250963706493,17.656869088585157,32.01376445559739,1067.1254818532464,441.42172721462896
75.5,0,100,0.25,0.25,0.03,0.02,0.04,0.03,13.251008643068168,21.355366622054458,17.668011524090893,32.033049933081685,1067.7683311027229,441.7002881022723
75.75,0,100,0.25,0.25,0.03,0.02,0.04,0.03,13.259363866312588,21.368233248714663,17.679151821750118,32.052349873072,1068.4116624357332,441.97879554375294
76.0,0,100,0.25,0.25,0.03,0.02,0.04,0.03,13.267717622700156,21.38110948492444,17.69029016360021,32.07166422738666,1069.055474246222,442.25725409000523
76.25,0,100,0.25,0.25,0.03,0.02,0.04,0.03,13.276070046008304,21.39399529932563,17.70142672801107,32.09099294898844,1069.6997649662815,442.5356682002768
76.5,0,100,0.25,0.25,0.03,0.02,0.04,0.03,13.284421267320571,21.406890661307358,17.71256168976076,32.11033599196104,1070.3445330653678,442.81404224401905
76.75,0,100,0.25,0.25,0.03,0.02,0.04,0.03,13.29277141508217,21.41979554099069,17.72369522010956,32.12969331148604,1070.9897770495345,443.092380502739
77.0,0,100,0.25,0.25,0.03,0.02,0.04,0.03,13.301120615154376,21.432709909213624,17.734827486872504,32.149064863820435,1071.635495460681,443.37068717181256
77.25,0,100,0.25,0.25,0.03,0.02,0.04,0.03,13.30946899086783,21.44563373751636,17.74595865449044,32.16845060627454,1072.281686875818,443.648966362261
77.5,0,100,0.25,0.25,0.03,0.02,0.04,0.03,13.3178166630747,21.45856699812691,17.757088884099602,32.18785049719036,1072.9283499063454,443.92722210249
77.75,0,100,0.25,0.25,0.03,0.02,0.04,0.03,13.32616375019982,21.471509663946964,17.768218333599762,32.20726449592044,1073.5754831973481,444.20545833999404
78.0,0,100,0.25,0.25,0.03,0.02,0.04,0.03,13.334510368290728,21.4844617085381,17.77934715772097,32.226692562807145,1074.2230854269048,444.48367894302424
78.25,0,100,0.25,0.25,0.03,0.02,0.04,0.03,13.342856631066693,21.497423106108204,17.790475508088925,32.2461346591623,1074.8711553054102,444.76188770222313
78.5,0,100,0.25,0.25,0.03,0.02,0.04,0.03,13.351202649966744,21.51039383149827,17.801603533288993,32.2655907472474,1075.5196915749134,445.0400883322248
78.75,0,100,0.25,0.25,0.03,0.02,0.04,0.03,13.359548534196682,21.523373860169354,17.81273137892891,32.28506079025403,1076.1686930084677,445.3182844732227
79.0,0,100,0.25,0.25,0.03,0.02,0.04,0.03,13.367894390775144,21.536363168189915,17.823859187700194,32.30454475228487,1076.8181584094957,445.59647969250483
79.25,0,100,0.25,0.25,0.03,0.02,0.04,0.03,13.376240324578715,21.549361732223314,17.834987099438287,32.32404259833497,1077.4680866111657,445.8746774859572
79.5,0,100,0.25,0.25,0.03,0.02,0.04,0.03,13.384586438386101,21.56236952951565,17.84611525118147,32.343554294273474,1078.1184764757825,446.1528812795367
79.75,0,100,0.25,0.25,0.03,0.02,0.04,0.03,13.392932832921396,21.57538653788379,17.85724377722853,32.36307980682569,1078.7693268941896,446.4310944307132
80.0,0,100,0.25,0.25,0.03,0.02,0.04,0.03,13.401279606896463,21.58841273570369,17.868372809195286,32.382619103555534,1079.4206367851846,446.7093202298821
80.25,0,100,0.25,0.25,0.03,0.02,0.04,0.03,13.40962685705244,21.601448101898914,17.879502476069923,32.40217215284837,1080.0724050949457,446.98756190174805
80.5,0,100,0.25,0.25,0.03,0.02,0.04,0.03,13.417974678200386,21.614492615929432,17.890632904267182,32.42173892389415,1080.7246307964715,447.26582260667954
80.75,0,100,0.25,0.25,0.03,0.02,0.04,0.03,13.426323163261085,21.627546257780608,17.90176421768145,32.44131938667091,1081.3773128890305,447.5441054420362
81.0,0,100,0.25,0.25,0.03,0.02,0.04,0.03,13.434672403304049,21.640609007952463,17.91289653773873,32.460913511928695,1082.030450397623,447.8224134434683
81.25,0,100,0.25,0.25,0.03,0.02,0.04,0.03,13.443022487585692,21.6536808474491,17.92402998344759,32.48052127117365,1082.684042372455,448.10074958618975
81.5,0,100,0.25,0.25,0.03,0.02,0.04,0.03,13.451373503586744,21.666761757768406,17.935164671448995,32.500142636652605,1083.3380878884202,448.3791167862248
81.75,0,100,0.25,0.25,0.03,0.02,0.04,0.03,13.45972553704887,21.679851720891914,17.946300716065164,32.51977758133787,1083.9925860445958,448.65751790162903
82.0,0,100,0.25,0.25,0.03,0.02,0.04,0.03,13.468078672010549,21.692950719274933,17.9574382293474,32.5394260789124,1084.6475359637466,448.935955733685
82.25,0,100,0.25,0.25,0.03,0.02,0.04,0.03,13.476432990842207,21.706058735836795,17.968577321122943,32.559088103755194,1085.3029367918398,449.2144330280736
82.5,0,100,0.25,0.25,0.03,0.02,0.04,0.03,13.484788574280634,21.719175753951415,17.979718099040845,32.57876363092712,1085.9587876975706,449.4929524760211
82.75,0,100,0.25,0.25,0.03,0.02,0.04,0.03,13.493145501462676,21.732301757437934,17.9908606686169,32.5984526361569,1086.6150878718968,449.77151671542254
83.0,0,100,0.25,0.25,0.03,0.02,0.04,0.03,13.501503849958256,21.745436730551656,18.002005133277677,32.61815509582748,1087.2718365275828,450.0501283319419
83.25,0,100,0.25,0.25,0.03,0.02,0.04,0.03,13.509863695802693,21.758580657975067,18.013151594403592,32.6378709869626,1087.9290328987533,450.3287898600898
83.5,0,100,0.25,0.25,0.03,0.02,0.04,0.03,13.518225113528366,21.771733524809143,18.024300151371158,32.65760028721371,1088.586676240457,450.6075037842789
83.75,0,100,0.25,0.25,0.03,0.02,0.04,0.03,13.526588176195723,21.78489531656476,18.0354509015943,32.67734297484714,1089.244765828238,450.88627253985743
84.0,0,100,0.25,0.25,0.03,0.02,0.04,0.03,13.534952955423652,21.79806601915433,18.046603940564868,32.69709902873149,1089.9033009577165,451.1650985141217
84.25,0,100,0.25,0.25,0.03,0.02,0.04,0.03,13.543319521419225,21.811245618883564,18.0577593618923,32.71686842832534,1090.5622809441782,451.4439840473075
84.5,0,100,0.25,0.25,0.03,0.02,0.04,0.03,13.551687943006828,21.82443410244345,18.068917257342438,32.73665115366518,1091.2217051221726,451.7229314335609
84.75,0,100,0.25,0.25,0.03,0.02,0.04,0.03,13.560058287656696,21.83763145690238,18.080077716875596,32.756447185353565,1091.8815728451189,452.0019429218899
85.0,0,100,0.25,0.25,0.03,0.02,0.04,0.03,13.568430621512855,21.850837669698404,18.09124082868381,32.776256504547604,1092.5418834849202,452.2810207170952
85.25,0,100,0.25,0.25,0.03,0.02,0.04,0.03,13.576805009420488,21.864052728631723,18.102406679227318,32.796079092947586,1093.2026364315861,452.56016698068294
85.5,0,100,0.25,0.25,0.03,0.02,0.04,0.03,13.585181514952735,21.877276621857245,18.113575353270313,32.815914932785866,1093.8638310928623,452.83938383175786
85.75,0,100,0.25,0.25,0.03,0.02,0.04,0.03,13.593560200436956,21.890509337877365,18.124746933915944,32.83576400681605,1094.5254668938683,453.11867334789855
86.0,0,100,0.25,0.25,0.03,0.02,0.04,0.03,13.60194112698043,21.903750865534857,18.135921502640574,32.85562629830228,1095.1875432767429,453.39803756601435
86.25,0,100,0.25,0.25,0.03,0.02,0.04,0.03,13.61032435449554,21.91700119400592,18.147099139327388,32.87550179100888,1095.850059700296,453.6774784831847
86.5,0,100,0.25,0.25,0.03,0.02,0.04,0.03,13.618709941724436,21.930260312793386,18.158279922299247,32.895390469190076,1096.5130156396692,453.9569980574812
86.75,0,100,0.25,0.25,0.03,0.02,0.04,0.03,13.627097946263184,21.94352821172002,18.169463928350915,32.91529231758003,1097.176410586001,454.2365982087728
87.0,0,100,0.25,0.25,0.03,0.02,0.04,0.03,13.635488424585429,21.956804880922036,18.180651232780573,32.935207321383054,1097.8402440461018,454.5162808195143
87.25,0,100,0.25,0.25,0.03,0.02,0.04,0.03,13.643881432065555,21.970090310842657,18.19184190942074,32.95513546626398,1098.5045155421328,454.7960477355185
87.5,0,100,0.25,0.25,0.03,0.02,0.04,0.03,13.652277023001387,21.983384492225877,18.203036030668517,32.975076738338814,1099.1692246112939,455.07590076671295
87.75,0,100,0.25,0.25,0.03,0.02,0.04,0.03,13.660675250636405,21.996687416110323,18.214233667515206,32.99503112416548,1099.834370805516,455.3558416878802
88.0,0,100,0.25,0.25,0.03,0.02,0.04,0.03,13.669076167181508,22.009999073823227,18.225434889575347,33.01499861073484,1100.4999536911614,455.6358722393836
88.25,0,100,0.25,0.25,0.03,0.02,0.04,0.03,13.677479823836343,22.023319456974576,18.236639765115125,33.034979185461864,1101.1659728487289,455.9159941278781
88.5,0,100,0.25,0.25,0.03,0.02,0.04,0.03,13.68588627081017,22.036648557451322,18.247848361080226,33.05497283617698,1101.832427872566,456.1962090270057
88.75,0,100,0.25,0.25,0.03,0.02,0.04,0.03,13.69429555734232,22.049986367411744,18.259060743123094,33.074979551117615,1102.4993183705872,456.47651857807733
89.0,0,100,0.25,0.25,0.03,0.02,0.04,0.03,13.70270773172221,22.063332879279923,18.270276975629617,33.09499931891988,1103.1666439639962,456.7569243907404
89.25,0,100,0.25,0.25,0.03,0.02,0.04,0.03,13.711122841308972,22.076688085740333,18.281497121745296,33.1150321286105,1103.8344042870167,457.0374280436324
89.5,0,100,0.25,0.25,0.03,0.02,0.04,0.03,13.719540932550643,22.09005197973253,18.29272124340086,33.1350779695988,1104.5025989866265,457.31803108502146
89.75,0,100,0.25,0.25,0.03,0.02,0.04,0.03,13.727962051002999,22.10342455444595,18.30394940133733,33.155136831668926,1105.1712277222975,457.5987350334333
90.0,0,100,0.25,0.25,0.03,0.02,0.04,0.03,13.736386241347963,22.11680580331485,18.31518165513062,33.17520870497228,1105.8402901657425,457.87954137826546
90.25,0,100,0.25,0.25,0.03,0.02,0.04,0.03,13.744813547411667,22.130195720013305,18.326418063215556,33.19529358001995,1106.5097860006651,458.1604515803889
90.5,0,100,0.25,0.25,0.03,0.02,0.04,0.03,13.753244012182112,22.14359429845033,18.33765868290948,33.21539144767549,1107.1797149225165,458.44146707273705
90.75,0,100,0.25,0.25,0.03,0.02,0.04,0.03,13.76167767782649,22.15700153276512,18.348903570435322,33.235502299147676,1107.8500766382558,458.722589260883
91.0,0,100,0.25,0.25,0.03,0.02,0.04,0.03,13.770114585708134,22.170417417322337,18.36015278094418,33.255626125983504,1108.5208708661169,459.0038195236045
91.25,0,100,0.25,0.25,0.03,0.02,0.04,0.03,13.778554776403118,22.18384194670757,18.371406368537492,33.275762920061354,1109.1920973353785,459.2851592134373
91.5,0,100,0.25,0.25,0.03,0.02,0.04,0.03,13.786998289716523,22.197275115722817,18.3826643862887,33.295912673584226,1109.863755786141,459.56660965721744
91.75,0,100,0.25,0.25,0.03,0.02,0.04,0.03,13.795445164698364,22.210716919382094,18.393926886264488,33.31607537907314,1110.5358459691047,459.8481721566122
92.0,0,100,0.25,0.25,0.03,0.02,0.04,0.03,13.803895439659193,22.22416735290713,18.405193919545592,33.336251029360696,1111.2083676453565,460.12984798863977
92.25,0,100,0.25,0.25,0.03,0.02,0.04,0.03,13.81234915218536,22.23762641172316,18.41646553624715,33.35643961758473,1111.881320586158,460.4116384061787
92.5,0,100,0.25,0.25,0.03,0.02,0.04,0.03,13.820806339154004,22.251094091454778,18.42774178553867,33.37664113718217,1112.554704572739,460.6935446384668
92.75,0,100,0.25,0.25,0.03,0.02,0.04,0.03,13.829267036747675,22.264570387921914,18.439022715663565,33.39685558188287,1113.2285193960956,460.97556789158915
93.0,0,100,0.25,0.25,0.03,0.02,0.04,0.03,13.837731280468711,22.278055297135847,18.450308373958283,33.41708294570377,1113.9027648567924,461.25770934895706
93.25,0,100,0.25,0.25,0.03,0.02,0.04,0.03,13.846199105153287,22.29154881529535,18.46159880687105,33.43732322294302,1114.5774407647675,461.53997017177625
93.5,0,100,0.25,0.25,0.03,0.02,0.04,0.03,13.854670544985177,22.30505093878288,18.472894059980238,33.45757640817432,1115.252546939144,461.82235149950594
93.75,0,100,0.25,0.25,0.03,0.02,0.04,0.03,13.863145633509244,22.31856166416085,18.484194178012327,33.47784249624127,1115.9280832080424,462.10485445030815
94.0,0,100,0.25,0.25,0.03,0.02,0.04,0.03,13.871624403644642,22.33208098816799,18.495499204859524,33.49812148225198,1116.6040494083995,462.38748012148807
94.25,0,100,0.25,0.25,0.03,0.02,0.04,0.03,13.880106887697751,22.345608907715796,18.506809183597003,33.51841336157369,1117.2804453857898,462.67022958992504
94.5,0,100,0.25,0.25,0.03,0.02,0.04,0.03,13.888593117374842,22.359145419884996,18.51812415649979,33.53871812982749,1117.9572709942497,462.9531039124948
94.75,0,100,0.25,0.25,0.03,0.02,0.04,0.03,13.89708312379449,22.372690521922156,18.52944416505932,33.55903578288323,1118.6345260961077,463.236104126483
95.0,0,100,0.25,0.25,0.03,0.02,0.04,0.03,13.90557693749971,22.38624421123632,18.540769249999613,33.57936631685448,1119.312210561816,463.51923124999036
95.25,0,100,0.25,0.25,0.03,0.02,0.04,0.03,13.914074588469873,22.39980648539573,18.552099451293167,33.59970972809359,1119.9903242697865,463.80248628232914
95.5,0,100,0.25,0.25,0.03,0.02,0.04,0.03,13.922576106132352,22.41337734212459,18.56343480817647,33.620066013186886,1120.6688671062295,464.0858702044118
95.75,0,100,0.25,0.25,0.03,0.02,0.04,0.03,13.931081519373938,22.42695677929994,18.57477535916525,33.64043516894991,1121.347838964997,464.36938397913127
96.0,0,100,0.25,0.25,0.03,0.02,0.04,0.03,13.939590856552018,22.44054479494856,18.58612114206936,33.66081719242284,1122.027239747428,464.65302855173394
96.25,0,100,0.25,0.25,0.03,0.02,0.04,0.03,13.94810414550553,22.45414138724395,18.597472194007374,33.68121208086592,1122.7070693621974,464.93680485018433
96.5,0,100,0.25,0.25,0.03,0.02,0.04,0.03,13.956621413565678,22.467746554503364,18.608828551420906,33.701619831755046,1123.3873277251682,465.2207137855226
96.75,0,100,0.25,0.25,0.03,0.02,0.04,0.03,13.965142687566441,22.48136029518494,18.62019025008859,33.722040442777406,1124.0680147592468,465.50475625221475
97.0,0,100,0.25,0.25,0.03,0.02,0.04,0.03,13.973667993854859,22.494982607884808,18.631557325139813,33.74247391182721,1124.7491303942404,465.78893312849533
97.25,0,100,0.25,0.25,0.03,0.02,0.04,0.03,13.982197358301104,22.508613491334373,18.64292981106814,33.76292023700156,1125.4306745667186,466.07324527670346
97.5,0,100,0.25,0.25,0.03,0.02,0.04,0.03,13.990730806308346,22.522252944397543,18.654307741744464,33.78337941659631,1126.112647219877,466.35769354361156
97.75,0,100,0.25,0.25,0.03,0.02,0.04,0.03,13.999268362822423,22.535900966068088,18.665691150429897,33.80385144910213,1126.7950483034044,466.64227876074744
98.0,0,100,0.25,0.25,0.03,0.02,0.04,0.03,14.007810052341297,22.549557555467032,18.677080069788396,33.82433633320055,1127.4778777733516,466.9270017447099
98.25,0,100,0.25,0.25,0.03,0.02,0.04,0.03,14.016355898924328,22.563222711840073,18.688474531899107,33.844834067760104,1128.1611355920036,467.21186329747763
98.5,0,100,0.25,0.25,0.03,0.02,0.04,0.03,14.024905926201352,22.576896434555092,18.699874568268473,33.865344651832636,1128.8448217277546,467.4968642067118
98.75,0,100,0.25,0.25,0.03,0.02,0.04,0.03,14.033460157381574,22.59057872309971,18.7112802098421,33.885868084649566,1129.5289361549856,467.7820052460525
99.0,0,100,0.25,0.25,0.03,0.02,0.04,0.03,14.042018615262268,22.60426957707887,18.72269148701636,33.90640436561831,1130.2134788539436,468.067287175409
99.25,0,100,0.25,0.25,0.03,0.02,0.04,0.03,14.050581322237317,22.617968996212486,18.73410842964976,33.926953494318724,1130.8984498106242,468.3527107412439
99.5,0,100,0.25,0.25,0.03,0.02,0.04,0.03,14.059148300305555,22.63167698033314,18.745531067074072,33.94751547049971,1131.583849016657,468.63827667685183
99.75,0,100,0.25,0.25,0.03,0.02,0.04,0.03,14.067719571078955,22.64539352938384,18.756959428105276,33.96809029407575,1132.2696764691918,468.92398570263185
100.0,0,100,0.25,0.25,0.03,0.02,0.04,0.03,14.076295155790643,22.659118643415773,18.76839354105419,33.98867796512366,1132.9559321707886,469.20983852635476
